scenario,date,hour,is_peak,base_demand_orders,demand_orders,active_workers,total_capacity,fulfilled_orders,unfilled_orders,fulfillment_rate,utilization,wait_pressure_index,service_quality_score,avg_worker_earnings,platform_revenue,worker_cost,platform_margin
baseline,2025-03-16,3,FALSE,17546,17546,11397.706833901844,26011.34031986386,17546,0,1,0.6745519371257004,0.6745519371257004,1,34.52418351937613,245644,140368,105276
baseline,2025-03-16,4,FALSE,19134,19134,11397.706833901844,26011.34031986386,19134,0,1,0.7356022321305796,0.7356022321305796,1,37.64879331242124,267876,153072,114804
baseline,2025-03-16,5,FALSE,24360,24360,11352.26338836483,25893.187361467622,24360,0,1,0.9407880018761536,0.9407880018761536,1,48.3431356196301,341040,194880,146160
baseline,2025-03-16,6,FALSE,28380,28380,11346.015915687396,25876.943932506296,25876.943932506296,2503.056067493704,0.9118021117866912,1,1.0967291993220805,0.9032708006779195,51.41408560890051,362277.21505508816,207015.55146005037,155261.6635950378
baseline,2025-03-16,7,FALSE,29296,29296,11382.070784013851,25970.686590155077,25970.686590155077,3325.3134098449227,0.8864925788556485,1,1.1280410280375675,0.8719589719624325,51.25122173975663,363589.6122621711,207765.49272124062,155824.1195409305
baseline,2025-03-16,8,FALSE,30212,30212,11397.706833901844,26011.34031986386,26011.34031986386,4200.659680136141,0.8609605560659294,1,1.161493395898875,0.8385066041011251,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,9,FALSE,30598,30598,11397.706833901844,26011.34031986386,26011.34031986386,4586.659680136141,0.8500993633526328,1,1.1763330771783984,0.8236669228216016,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,10,FALSE,32844,32844,11397.706833901844,26011.34031986386,26011.34031986386,6832.659680136141,0.7919662745056588,1,1.2626800309447455,0.7373199690552545,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,11,FALSE,32973,32973,11397.706833901844,26011.34031986386,26011.34031986386,6961.659680136141,0.7888678712845012,1,1.267639406294638,0.7323605937053621,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,12,FALSE,32209,32209,11397.706833901844,26011.34031986386,26011.34031986386,6197.659680136141,0.8075798789116042,1,1.2382676018968244,0.7617323981031756,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,13,FALSE,32879,32879,11397.706833901844,26011.34031986386,26011.34031986386,6867.659680136141,0.7911232190718653,1,1.2640255979001427,0.7359744020998573,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,14,FALSE,32044,32044,11397.706833901844,26011.34031986386,26011.34031986386,6032.659680136141,0.8117382449089957,1,1.2319242148213805,0.7680757851786195,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,15,FALSE,30458,30458,11397.706833901844,26011.34031986386,26011.34031986386,4446.659680136141,0.8540068395779059,1,1.1709508093568095,0.8290491906431905,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,16,FALSE,30626,30626,11397.706833901844,26011.34031986386,26011.34031986386,4614.659680136141,0.8493221550272272,1,1.1774095307427161,0.8225904692572839,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,17,FALSE,29310,29310,11382.658240916524,25972.213978102027,25972.213978102027,3337.786021897973,0.8861212547970667,1,1.1285137271975414,0.8714862728024586,51.24857667360914,363610.9956934284,207777.71182481622,155833.28386861217
baseline,2025-03-16,18,FALSE,28818,28818,11362.67761483021,25920.264350277612,25920.264350277612,2897.735649722388,0.8994470244388095,1,1.1117942167010095,0.8882057832989905,51.33869439785353,362883.7009038866,207362.1148022209,155521.58610166569
baseline,2025-03-16,19,FALSE,22465,22465,11397.706833901844,26011.34031986386,22465,0,1,0.8636617615142402,0.8636617615142402,1,44.202996851862814,314510,179720,134790
baseline,2025-03-16,20,TRUE,40558,40558,11397.706833901844,26011.34031986386,26011.34031986386,14546.659680136141,0.6413368588161117,1,1.5592429879142913,0.4407570120857087,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,21,FALSE,31992,31992,11397.706833901844,26011.34031986386,26011.34031986386,5980.659680136141,0.8130576494080977,1,1.2299250867733618,0.7700749132266382,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-16,22,FALSE,25400,25400,11290.042631044897,25731.413392435796,25400,0,1,0.9871202802822631,0.9871202802822631,1,51.00350210317913,355600,203200,152400
baseline,2025-03-16,23,FALSE,19234,19234,11397.706833901844,26011.34031986386,19234,0,1,0.7394467091460003,0.7394467091460003,1,37.84555715329309,269276,153872,115404
baseline,2025-03-17,0,FALSE,8563,8563,11397.706833901844,26011.34031986386,8563,0,1,0.3292025668304669,0.3292025668304669,1,16.84888769385717,119882,68504,51378
baseline,2025-03-17,1,FALSE,12695,12695,11397.706833901844,26011.34031986386,12695,0,1,0.4880563571076465,0.4880563571076465,1,24.979169598682322,177730,101560,76170
baseline,2025-03-17,2,FALSE,22858,22858,11397.706833901844,26011.34031986386,22858,0,1,0.8787705561848432,0.8787705561848432,1,44.976278746489214,320012,182864,137148
baseline,2025-03-17,3,FALSE,34078,34078,11397.706833901844,26011.34031986386,26011.34031986386,8066.659680136141,0.7632883479037461,1,1.3101208773150357,0.6898791226849643,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,4,TRUE,42527,42527,11397.706833901844,26011.34031986386,26011.34031986386,16515.65968013614,0.6116429637609956,1,1.634940740347923,0.365059259652077,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,5,FALSE,34381,34381,11397.706833901844,26011.34031986386,26011.34031986386,8369.659680136141,0.7565614822100538,1,1.3217696426717602,0.6782303573282398,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,6,FALSE,27115,27115,11304.048218755763,25767.827920484044,25767.827920484044,1347.1720795159563,0.9503163533278275,1,1.0522811656330966,0.9477188343669034,51.604966850832156,360749.5908867766,206142.62336387235,154606.96752290428
baseline,2025-03-17,7,FALSE,26075,26075,11273.905805722126,25689.45764659659,25689.45764659659,385.5423534034089,0.9852140995818444,1,1.0150078043183013,0.9849921956816987,51.742940171898525,359652.40705235227,205515.66117277273,154136.74587957954
baseline,2025-03-17,8,FALSE,25713,25713,11277.7101164083,25699.34885438064,25699.34885438064,13.65114561935843,0.9994690955695812,1,1.0005311864396529,0.9994688135603471,51.72548572252909,359790.883961329,205594.79083504513,154196.09312628387
baseline,2025-03-17,9,FALSE,26199,26199,11277.600600598571,25699.064113275348,25699.064113275348,499.93588672465194,0.980917749275749,1,1.0194534666523674,0.9805465333476326,51.725988024273335,359786.89758585487,205592.51290620278,154194.38467965208
baseline,2025-03-17,10,FALSE,28956,28956,11368.145015847509,25934.479592922584,25934.479592922584,3021.520407077416,0.8956513189985696,1,1.1165059200918757,0.8834940799081243,51.314003541993905,363082.7143009162,207475.83674338067,155606.8775575355
baseline,2025-03-17,11,FALSE,29378,29378,11385.527549895813,25979.674181448176,25979.674181448176,3398.3258185518243,0.8843241262661916,1,1.130807099227539,0.869192900772461,51.23566132993438,363715.43854027445,207837.3934515854,155878.04508868905
baseline,2025-03-17,12,FALSE,30366,30366,11397.706833901844,26011.34031986386,26011.34031986386,4354.659680136141,0.8565942277502423,1,1.1674138905026226,0.8325861094973774,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,13,FALSE,32122,32122,11397.706833901844,26011.34031986386,26011.34031986386,6110.659680136141,0.8097671477449679,1,1.2349229068934084,0.7650770931065916,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,14,FALSE,32688,32688,11397.706833901844,26011.34031986386,26011.34031986386,6676.659680136141,0.795745849237147,1,1.2566826468006893,0.7433173531993107,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,15,FALSE,30273,30273,11397.706833901844,26011.34031986386,26011.34031986386,4261.659680136141,0.8592257232472453,1,1.1638385268782814,0.8361614731217186,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-17,16,FALSE,29566,29566,11394.309116813472,26002.50625543409,26002.50625543409,3563.493744565909,0.8794732549358754,1,1.1370442414111985,0.8629557585888015,51.19617412768923,364035.08757607726,208020.05004347273,156015.03753260453
baseline,2025-03-17,17,FALSE,28843,28843,11363.660254930923,25922.81921453946,25922.81921453946,2920.1807854605395,0.8987559967596803,1,1.112649043350296,0.887350956649704,51.33425503072166,362919.46900355245,207382.55371631568,155536.91528723677
baseline,2025-03-17,18,FALSE,27326,27326,11310.535857180208,25784.695780387603,25784.695780387603,1541.304219612397,0.9435956883695968,1,1.059775931922561,0.940224068077439,51.57536662940488,360985.7409254264,206277.56624310082,154708.1746823256
baseline,2025-03-17,19,FALSE,22148,22148,11397.706833901844,26011.34031986386,22148,0,1,0.8514747693753568,0.8514747693753568,1,43.579255476299025,310072,177184,132888
baseline,2025-03-17,20,FALSE,15729,15729,11397.706833901844,26011.34031986386,15729,0,1,0.6046977897555078,0.6046977897555078,1,30.948984530734485,220206,125832,94374
baseline,2025-03-17,21,FALSE,11118,11118,11397.706833901844,26011.34031986386,11118,0,1,0.4274289545744635,0.4274289545744635,1,21.876203828133132,155652,88944,66708
baseline,2025-03-17,22,FALSE,7670,7670,11397.706833901844,26011.34031986386,7670,0,1,0.29487138708276084,0.29487138708276084,1,15.091786594871481,107380,61360,46020
baseline,2025-03-17,23,FALSE,6652,6652,11397.706833901844,26011.34031986386,6652,0,1,0.255734611065779,0.255734611065779,1,13.088730694795968,93128,53216,39912
baseline,2025-03-18,0,FALSE,7357,7357,11397.706833901844,26011.34031986386,7357,0,1,0.28283817402449435,0.28283817402449435,1,14.475915772942566,102998,58856,44142
baseline,2025-03-18,1,FALSE,11354,11354,11397.706833901844,26011.34031986386,11354,0,1,0.4365019203308561,0.4365019203308561,1,22.340566492590714,158956,90832,68124
baseline,2025-03-18,2,FALSE,20864,20864,11397.706833901844,26011.34031986386,20864,0,1,0.8021116844973563,0.8021116844973563,1,41.052807759504375,292096,166912,125184
baseline,2025-03-18,3,FALSE,34627,34627,11397.706833901844,26011.34031986386,26011.34031986386,8615.659680136141,0.7511866554961116,1,1.3312270561296948,0.6687729438703052,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,4,TRUE,42402,42402,11397.706833901844,26011.34031986386,26011.34031986386,16390.65968013614,0.6134460714085151,1,1.6301351440786473,0.36986485592135265,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,5,FALSE,35102,35102,11397.706833901844,26011.34031986386,26011.34031986386,9090.659680136141,0.7410216033235673,1,1.3494883219529428,0.6505116780470572,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,6,FALSE,28135,28135,11337.144885171638,25853.87925316532,25853.87925316532,2281.12074683468,0.9189223121793254,1,1.0882312756433021,0.9117687243566979,51.454315836792624,361954.30954431446,206831.03402532256,155123.2755189919
baseline,2025-03-18,7,FALSE,25698,25698,11278.254858416018,25700.76518360071,25698,0,1,0.99989240851076,0.99989240851076,1,51.71742241778994,359772,205584,154188
baseline,2025-03-18,8,FALSE,25207,25207,11298.788644674683,25754.153027873243,25207,0,1,0.9787547652108354,0.9787547652108354,1,50.53211891666639,352898,201656,151242
baseline,2025-03-18,9,FALSE,26328,26328,11281.607012149749,25709.48078330841,25709.48078330841,618.5192166915913,0.976507170438636,1,1.0240580205374337,0.9759419794625663,51.70761869127908,359932.7309663177,205675.84626646727,154256.88469985043
baseline,2025-03-18,10,FALSE,29895,29895,11397.706833901844,26011.34031986386,26011.34031986386,3883.659680136141,0.8700899923018518,1,1.1493064037599916,0.8506935962400084,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,11,FALSE,29872,29872,11397.706833901844,26011.34031986386,26011.34031986386,3860.659680136141,0.8707599196526465,1,1.1484221740464449,0.8515778259535551,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,12,FALSE,30468,30468,11397.706833901844,26011.34031986386,26011.34031986386,4456.659680136141,0.8537265432540324,1,1.1713352570583517,0.8286647429416483,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,13,FALSE,33708,33708,11397.706833901844,26011.34031986386,26011.34031986386,7696.659680136141,0.7716666761559232,1,1.2958963123579794,0.7041036876420206,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,14,FALSE,33183,33183,11397.706833901844,26011.34031986386,26011.34031986386,7171.659680136141,0.7838754880470078,1,1.2757128080270213,0.72428719197297875,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,15,FALSE,31696,31696,11397.706833901844,26011.34031986386,26011.34031986386,5684.659680136141,0.8206505653667295,1,1.2185454348077167,0.7814545651922833,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,16,FALSE,31424,31424,11397.706833901844,26011.34031986386,26011.34031986386,5412.659680136141,0.8277539562074803,1,1.2080884573257726,0.7919115426742274,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,17,FALSE,30239,30239,11397.706833901844,26011.34031986386,26011.34031986386,4227.659680136141,0.8601918158624247,1,1.1625314046930384,0.8374685953069616,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-18,18,FALSE,28716,28716,11358.70414262078,25909.933322533092,25909.933322533092,2806.066677466908,0.9022821187676937,1,1.1083008065878177,0.8916991934121823,51.356653565809395,362739.0665154633,207279.46658026474,155459.59993519855
baseline,2025-03-18,19,FALSE,23252,23252,11397.706833901844,26011.34031986386,23252,0,1,0.8939177956256004,0.8939177956256004,1,45.75152827952433,325528,186016,139512
baseline,2025-03-18,20,FALSE,15501,15501,11397.706833901844,26011.34031986386,15501,0,1,0.5959323821603488,0.5959323821603488,1,30.50036297354665,217014,124008,93006
baseline,2025-03-18,21,FALSE,8619,8619,11397.706833901844,26011.34031986386,8619,0,1,0.3313554739591024,0.3313554739591024,1,16.95907544474541,120666,68952,51714
baseline,2025-03-18,22,FALSE,5868,5868,11397.706833901844,26011.34031986386,5868,0,1,0.22559391126488143,0.22559391126488143,1,11.546102182360606,82152,46944,35208
baseline,2025-03-18,23,FALSE,5389,5389,11397.706833901844,26011.34031986386,5389,0,1,0.2071788663610167,0.2071788663610167,1,10.603603384584408,75446,43112,32334
baseline,2025-03-19,0,FALSE,7498,7498,11397.706833901844,26011.34031986386,7498,0,1,0.2882588866162374,0.2882588866162374,1,14.753352788571885,104972,59984,44988
baseline,2025-03-19,1,FALSE,11708,11708,11397.706833901844,26011.34031986386,11708,0,1,0.45011136896544507,0.45011136896544507,1,23.03711048927709,163912,93664,70248
baseline,2025-03-19,2,FALSE,21409,21409,11397.706833901844,26011.34031986386,21409,0,1,0.8230640842313985,0.8230640842313985,1,42.125170692256006,299726,171272,128454
baseline,2025-03-19,3,FALSE,34887,34887,11397.706833901844,26011.34031986386,26011.34031986386,8875.659680136141,0.7455883371990673,1,1.3412226963697884,0.6587773036302116,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-19,4,TRUE,43073,43073,11397.706833901844,26011.34031986386,26011.34031986386,17061.65968013614,0.6038896830929784,1,1.6559315848521197,0.34406841514788034,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-19,5,FALSE,36150,36150,11397.706833901844,26011.34031986386,26011.34031986386,10138.659680136141,0.7195391513102035,1,1.3897784410745508,0.6102215589254492,51.18091227561426,364158.764478094,208090.72255891087,156068.04191918313
baseline,2025-03-19,6,FALSE,28132,28132,11337.038218950089,25853.60192098929,25853.60192098929,2278.398079010709,0.9190104479236916,1,1.0881269111350007,0.9118730888649993,51.454799952427294,361950.4268938501,206828.81536791433,155121.61152593576
